region,district id,district name,precinct,special precinct,possible voters,special voters,votes by 12,votes by 17,ballots signed for,num ballots,invalid votes,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,3 - United Opposition,5 - United National Movement,6 - Greens Party,8 - Alliance of Patriots,14 - Georgian Party,18 - Way of Georgia,41 - Georgian Dream
,52,,29,,619,3,120,290,354,550,4,,,,,,,,,,,,,114,236
,52,,30,,634,7,135,260,305,550,6,,,,,,,,,,,,,93,206
,55,,1,,1385,6,397,693,853,1300,19,,,,,,,,,336,,,,,495
,55,,2,,1369,3,415,681,880,1250,11,,,,,,,,,310,,,,,559
,55,,3,,1415,3,444,683,903,1300,18,,,,,,,,,339,,,,,544
,55,,4,,1367,1,260,630,858,1300,14,,,,,,,,,364,,,,,477
,55,,5,,929,2,301,484,589,900,10,,,,,,,,,388,,,,,191
,55,,6,,666,1,210,368,449,600,6,,,,,,,,,143,,,,,300
,55,,7,,967,1,265,517,628,900,12,,,,,,,,,282,,,,,334
,55,,8,,822,1,262,413,526,750,7,,,,,,,,,265,,,,,254
,55,,9,,350,6,83,183,200,350,4,,,,,,,,,110,,,,,86
,55,,10,,821,5,249,422,523,750,13,,,,,,,,,188,,,,,322
,55,,11,,285,4,83,189,214,300,9,,,,,,,,,100,,,,,105
,55,,12,,895,3,287,430,563,850,8,,,,,,,,,214,,,,,341
,55,,13,,483,1,132,198,235,500,7,,,,,,,,,68,,,,,160
,55,,14,,1345,0,293,527,746,1250,16,,,,,,,,,294,,,,,436
,55,,15,,224,5,100,139,163,250,4,,,,,,,,,50,,,,,109
,55,,16,,668,4,225,374,479,650,6,,,,,,,,,169,,,,,304
,55,,17,,870,2,224,395,530,800,5,,,,,,,,,214,,,,,311
,55,,18,,876,3,246,470,588,800,2,,,,,,,,,390,,,,,196
,55,,19,,312,0,88,169,223,350,3,,,,,,,,,90,,,,,130
,55,,20,,1112,1,331,508,673,1050,10,,,,,,,,,296,,,,,367
,55,,21,,467,2,140,283,336,450,3,,,,,,,,,154,,,,,179
,55,,22,,401,1,147,254,280,400,2,,,,,,,,,150,,,,,128
,55,,23,,75,10,50,56,58,100,0,,,,,,,,,40,,,,,18
,55,,24,,993,4,243,438,543,950,9,,,,,,,,,219,,,,,315
,55,,25,,107,9,48,69,79,150,0,,,,,,,,,31,,,,,48
,55,,26,,1386,6,425,681,868,1300,19,,,,,,,,,315,,,,,534
,55,,27,,1327,7,350,586,775,1200,19,,,,,,,,,240,,,,,515
,55,,28,,947,3,219,464,605,900,16,,,,,,,,,124,,,,,465
,55,,29,,683,5,197,363,424,650,10,,,,,,,,,182,,,,,232
,57,,1,,446,9,105,154,169,450,2,,,,,,,,51,,,,,,116
,57,,2,,1180,8,304,469,532,1100,6,,,,,,,,147,,,,,,379
,57,,3,,900,7,168,295,345,850,5,,,,,,,,94,,,,,,245
,57,,4,,871,7,152,268,340,800,6,,,,,,,,80,,,,,,253
,57,,5,,852,7,194,307,360,800,10,,,,,,,,134,,,,,,215
,57,,6,,908,4,135,244,295,850,3,,,,,,,,96,,,,,,196
,57,,7,,1100,1,201,336,397,1000,6,,,,,,,,135,,,,,,256
,57,,8,,1239,4,180,277,383,1150,6,,,,,,,,140,,,,,,237
,57,,9,,586,4,151,205,281,550,3,,,,,,,,101,,,,,,177
,57,,10,,323,3,77,106,145,350,2,,,,,,,,49,,,,,,94
,57,,11,,443,5,87,152,217,450,8,,,,,,,,37,,,,,,172
,57,,12,,575,5,141,238,297,550,11,,,,,,,,81,,,,,,205
,57,,13,,739,3,242,332,395,700,8,,,,,,,,110,,,,,,277
,57,,14,,322,6,107,166,189,350,5,,,,,,,,26,,,,,,158
,57,,15,,287,5,90,148,159,300,6,,,,,,,,30,,,,,,123
,57,,16,,493,2,159,255,282,500,12,,,,,,,,63,,,,,,207
,57,,17,,285,3,74,115,140,300,1,,,,,,,,45,,,,,,94
,57,,18,,1113,3,183,348,469,1050,13,,,,,,,,189,,,,,,267
,57,,19,,130,4,50,58,72,150,4,,,,,,,,17,,,,,,51
,57,,20,,638,4,162,280,308,600,2,,,,,,,,77,,,,,,229
,57,,21,,913,3,146,221,282,850,8,,,,,,,,150,,,,,,124
,57,,22,,471,2,83,142,183,450,10,,,,,,,,69,,,,,,104
,57,,23,,436,3,88,125,161,450,10,,,,,,,,71,,,,,,79
,57,,24,,240,0,102,123,135,250,4,,,,,,,,29,,,,,,102
,57,,25,,367,0,112,147,163,350,4,,,,,,,,78,,,,,,81
,57,,26,,254,1,74,120,160,250,0,,,,,,,,24,,,,,,136
,57,,27,,418,2,164,234,246,450,5,,,,,,,,49,,,,,,192
,57,,28,,59,6,39,42,47,100,0,,,,,,,,23,,,,,,24
,57,,29,,678,2,183,275,342,650,8,,,,,,,,111,,,,,,223
,57,,30,,141,4,70,85,91,150,1,,,,,,,,13,,,,,,77
,57,,31,,976,3,161,250,304,900,2,,,,,,,,93,,,,,,209
,57,,32,,932,5,153,243,282,850,3,,,,,,,,79,,,,,,200
,57,,33,,828,4,161,270,320,750,25,,,,,,,,49,,,,,,246
,57,,34,,513,4,104,173,212,500,4,,,,,,,,110,,,,,,98
,57,,35,,975,2,173,262,322,900,8,,,,,,,,90,,,,,,224
,57,,36,,1006,5,210,326,375,950,9,,,,,,,,119,,,,,,247
,57,,37,,543,9,125,257,294,500,9,,,,,,,,92,,,,,,193
,61,,1,,1246,6,337,506,614,1200,17,,,,,,,,,,,305,,,292
,61,,2,,1276,11,282,427,583,1200,6,,,,,,,,,,,271,,,306
,61,,3,,1211,5,297,500,650,1150,10,,,,,,,,,,,286,,,354
,61,,4,,1263,4,279,591,594,1200,18,,,,,,,,,,,249,,,327
,61,,5,,432,0,103,184,253,450,2,,,,,,,,,,,125,,,126
,61,,6,,628,1,158,249,371,600,4,,,,,,,,,,,175,,,192
,61,,7,,407,1,100,173,230,450,3,,,,,,,,,,,48,,,179
,61,,8,,924,0,305,534,604,900,12,,,,,,,,,,,329,,,263
,61,,9,,1020,5,273,456,610,950,15,,,,,,,,,,,261,,,334
,61,,10,,1288,2,355,588,700,1250,10,,,,,,,,,,,400,,,290
,61,,11,,890,1,249,409,498,850,5,,,,,,,,,,,138,,,355
,61,,12,,694,3,228,373,454,650,8,,,,,,,,,,,209,,,237
,61,,13,,55,7,27,45,47,100,1,,,,,,,,,,,13,,,33
,61,,14,,526,3,160,226,256,500,5,,,,,,,,,,,88,,,163
,61,,15,,898,3,252,370,414,850,7,,,,,,,,,,,220,,,187
,61,,16,,756,5,152,273,334,700,6,,,,,,,,,,,109,,,219
,61,,17,,592,2,167,271,320,550,5,,,,,,,,,,,131,,,184
,61,,18,,873,1,197,374,478,800,7,,,,,,,,,,,146,,,325
,61,,19,,400,5,112,211,244,400,5,,,,,,,,,,,57,,,182
,61,,20,,430,2,134,188,269,450,3,,,,,,,,,,,115,,,151
,61,,21,,510,4,165,326,347,500,4,,,,,,,,,,,200,,,143
,61,,22,,701,3,165,252,327,650,1,,,,,,,,,,,169,,,157
,61,,23,,945,2,207,353,475,900,15,,,,,,,,,,,202,,,258
,61,,24,,1188,0,254,455,619,1150,7,,,,,,,,,,,279,,,333
,61,,25,,1427,2,289,466,578,1400,16,,,,,,,,,,,204,,,357
,61,,26,,991,1,185,343,433,950,5,,,,,,,,,,,86,,,342
,61,,27,,921,2,210,400,525,900,7,,,,,,,,,,,224,,,294
,61,,28,,625,4,146,255,305,600,8,,,,,,,,,,,104,,,193
,61,,29,,866,1,210,385,455,800,17,,,,,,,,,,,215,,,223
,61,,30,,462,5,122,220,255,500,4,,,,,,,,,,,101,,,150
,61,,31,,318,2,82,171,193,350,3,,,,,,,,,,,65,,,125
,61,,32,,637,2,164,286,330,600,7,,,,,,,,,,,155,,,168
,61,,33,,523,2,161,230,299,500,9,,,,,,,,,,,137,,,153
,61,,34,,371,4,93,183,216,400,4,,,,,,,,,,,88,,,124
,61,,35,,682,3,195,269,346,650,6,,,,,,,,,,,190,,,150
,61,,36,,713,4,185,255,300,650,6,,,,,,,,,,,130,,,164
,61,,37,,1472,4,326,580,705,1400,16,,,,,,,,,,,323,,,366
,61,,38,,757,7,201,305,402,700,9,,,,,,,,,,,184,,,209
,65,,1,,1136,5,135,243,339,1100,6,,,,,,,,42,,,,,,291
,65,,2,,1242,2,193,313,429,1000,11,,,,,,,,34,,,,,,384
,65,,3,,482,6,100,145,170,500,2,,,,,,,,16,,,,,,152
,65,,4,,1032,3,213,337,391,1000,9,,,,,,,,33,,,,,,349
,65,,5,,502,2,61,143,175,500,11,,,,,,,,22,,,,,,142
,65,,6,,497,6,92,159,186,500,12,,,,,,,,38,,,,,,136
,65,,7,,739,4,105,167,242,700,10,,,,,,,,47,,,,,,185
,65,,8,,591,7,103,173,222,550,3,,,,,,,,24,,,,,,195
,65,,9,,1074,3,135,290,375,1000,15,,,,,,,,61,,,,,,299
,65,,10,,899,1,116,191,306,850,5,,,,,,,,18,,,,,,283
,65,,11,,750,3,150,280,315,700,8,,,,,,,,41,,,,,,266
,65,,12,,763,1,182,290,459,750,10,,,,,,,,25,,,,,,424
,65,,13,,1349,1,166,327,447,1300,12,,,,,,,,61,,,,,,374
,65,,14,,838,0,170,260,379,800,15,,,,,,,,51,,,,,,313
,65,,15,,591,1,120,212,272,550,8,,,,,,,,123,,,,,,141
,65,,16,,382,1,62,137,166,400,5,,,,,,,,27,,,,,,133
,65,,17,,813,3,97,207,240,750,0,,,,,,,,39,,,,,,201
,65,,18,,937,1,77,191,310,900,12,,,,,,,,38,,,,,,260
,65,,19,,904,6,188,297,405,850,3,,,,,,,,26,,,,,,376
,65,,20,,538,4,79,158,216,500,11,,,,,,,,34,,,,,,171
,65,,21,,1269,1,194,335,443,1200,9,,,,,,,,33,,,,,,400
,65,,22,,612,1,124,249,297,600,13,,,,,,,,44,,,,,,240
,65,,23,,518,1,70,158,212,500,5,,,,,,,,42,,,,,,165
,65,,24,,269,4,72,107,125,300,5,,,,,,,,54,,,,,,66
,65,,25,,1059,1,146,333,453,1000,9,,,,,,,,41,,,,,,403
,65,,26,,1137,1,141,300,395,1100,8,,,,,,,,21,,,,,,366
,65,,27,,992,2,100,242,370,950,10,,,,,,,,17,,,,,,343
,65,,28,,816,2,155,310,399,800,5,,,,,,,,10,,,,,,384
,65,,29,,783,1,104,222,287,750,4,,,,,,,,23,,,,,,260
,65,,30,,1218,2,133,311,389,1150,10,,,,,,,,37,,,,,,342
,65,,31,,791,0,105,229,298,750,10,,,,,,,,27,,,,,,260
,65,,32,,1351,6,130,225,317,1300,7,,,,,,,,51,,,,,,259
,65,,33,,1294,3,154,259,361,1250,15,,,,,,,,28,,,,,,317
,65,,34,,1039,1,218,352,497,1000,8,,,,,,,,29,,,,,,460
,65,,35,,1430,1,203,344,524,1400,9,,,,,,,,26,,,,,,488
,65,,36,,1367,2,155,360,500,1300,5,,,,,,,,37,,,,,,458
,65,,37,,603,8,107,170,215,550,4,,,,,,,,16,,,,,,195
,65,,38,,690,1,128,223,316,650,10,,,,,,,,46,,,,,,260
,65,,39,,395,2,73,135,198,400,5,,,,,,,,17,,,,,,176
,81,,1,,782,8,97,183,254,700,3,,,,,,,,,60,,,,,191
,81,,2,,1059,6,84,161,234,1000,9,,,,,,,,,42,,,,,183
,81,,3,,1051,9,81,142,217,950,6,,,,,,,,,41,,,,,170
,81,,4,,1025,4,105,236,342,950,8,,,,,,,,,38,,,,,296
,81,,5,,1135,5,127,220,307,1050,5,,,,,,,,,87,,,,,215
,81,,6,,714,5,121,210,301,650,10,,,,,,,,,13,,,,,278
,81,,7,,1232,7,115,213,302,1150,9,,,,,,,,,57,,,,,236
,81,,8,,808,8,108,190,261,750,7,,,,,,,,,38,,,,,214
,81,,9,,1262,8,106,214,297,1200,11,,,,,,,,,58,,,,,228
,81,,10,,1334,6,120,190,287,1300,8,,,,,,,,,95,,,,,184
,81,,11,,1210,2,130,270,426,1150,2,,,,,,,,,121,,,,,303
,81,,12,,1501,2,200,355,489,1450,13,,,,,,,,,115,,,,,361
,81,,13,,1002,3,128,235,303,950,5,,,,,,,,,109,,,,,189
,81,,14,,1252,3,120,193,265,1200,15,,,,,,,,,106,,,,,144
,81,,15,,1489,7,165,210,336,1400,3,,,,,,,,,42,,,,,291
,81,,16,,259,2,31,49,64,250,0,,,,,,,,,13,,,,,51
,81,,17,,1238,0,167,288,343,1200,0,,,,,,,,,90,,,,,253
,81,,18,,700,4,158,252,310,650,5,,,,,,,,,142,,,,,163
,81,,19,,1360,3,166,332,393,1300,7,,,,,,,,,49,,,,,337
,81,,20,,1134,3,110,240,325,1100,16,,,,,,,,,109,,,,,200
,81,,21,,1499,6,73,240,294,1400,11,,,,,,,,,66,,,,,217
,81,,22,,1289,5,153,264,326,1200,6,,,,,,,,,54,,,,,266
,81,,23,,1361,4,224,442,572,1300,9,,,,,,,,,102,,,,,461
,81,,24,,1272,7,177,262,350,1150,4,,,,,,,,,50,,,,,296
,81,,25,,720,1,113,209,329,700,6,,,,,,,,,121,,,,,202
,81,,26,,1155,5,148,245,288,1100,7,,,,,,,,,100,,,,,181
,81,,27,,1557,5,93,196,297,1450,12,,,,,,,,,90,,,,,195
,81,,28,,519,8,44,100,132,500,4,,,,,,,,,28,,,,,100
,81,,29,,1345,8,140,236,319,1300,4,,,,,,,,,49,,,,,266
,81,,30,,959,5,97,173,240,900,0,,,,,,,,,50,,,,,186
,81,,31,,967,8,173,280,352,900,2,,,,,,,,,94,,,,,256
,81,,32,,1260,3,163,300,427,1200,8,,,,,,,,,118,,,,,301
,81,,33,,684,2,127,176,207,650,6,,,,,,,,,56,,,,,145
,81,,34,,1136,1,104,188,271,1050,9,,,,,,,,,21,,,,,241
,81,,35,,935,1,150,265,317,900,8,,,,,,,,,32,,,,,277
,81,,36,,1256,3,160,220,322,1200,6,,,,,,,,,74,,,,,242
,81,,37,,216,2,50,76,112,250,2,,,,,,,,,28,,,,,82
,81,,38,,1189,0,130,230,285,1100,5,,,,,,,,,48,,,,,232
,81,,39,,636,3,85,140,213,600,2,,,,,,,,,53,,,,,157
,81,,40,,580,4,75,142,190,550,3,,,,,,,,,16,,,,,171
,81,,41,,1330,4,154,310,371,1250,11,,,,,,,,,77,,,,,283
,81,,42,,1282,4,130,205,261,1200,8,,,,,,,,,41,,,,,212
,81,,43,,1503,9,176,289,359,1450,10,,,,,,,,,89,,,,,260
,81,,44,,1504,3,209,306,392,1450,7,,,,,,,,,114,,,,,271
,81,,45,,779,0,70,216,279,750,3,,,,,,,,,93,,,,,183
,81,,46,,1545,2,207,368,457,1500,10,,,,,,,,,181,,,,,266
,81,,47,,1134,2,103,172,243,1100,8,,,,,,,,,27,,,,,208
,81,,48,,1244,5,145,200,298,1150,12,,,,,,,,,40,,,,,246
,81,,49,,870,4,105,208,336,800,7,,,,,,,,,25,,,,,304
,81,,50,,1111,5,128,202,303,1050,5,,,,,,,,,46,,,,,252
,81,,51,,716,9,54,139,205,650,7,,,,,,,,,27,,,,,171
,81,,52,,840,9,127,203,260,750,8,,,,,,,,,89,,,,,163
,81,,53,,1004,11,90,157,201,900,4,,,,,,,,,47,,,,,150
,81,,54,,1292,8,136,224,288,1200,6,,,,,,,,,49,,,,,233
,81,,55,,852,6,109,173,243,800,3,,,,,,,,,55,,,,,185
,81,,56,,996,5,142,228,317,950,12,,,,,,,,,74,,,,,231
,81,,57,,650,5,66,132,174,600,4,,,,,,,,,54,,,,,116
,81,,58,,1003,3,160,276,352,950,8,,,,,,,,,175,,,,,169
,81,,59,,1461,2,200,300,373,1400,13,,,,,,,,,85,,,,,275
,81,,60,,819,6,126,214,281,750,6,,,,,,,,,56,,,,,219
,81,,61,,1063,7,135,248,294,1000,6,,,,,,,,,96,,,,,192
,81,,62,,617,5,63,124,162,550,2,,,,,,,,,31,,,,,129
,81,,63,,794,3,79,140,183,750,0,,,,,,,,,48,,,,,135
,81,,64,,721,4,120,207,240,650,4,,,,,,,,,62,,,,,174
,81,,65,,748,11,131,181,208,700,12,,,,,,,,,38,,,,,158
,84,,1,,866,2,174,325,482,850,6,,,,,,,,,,,337,,,139
,84,,2,,511,0,90,210,254,500,1,,,,,,,,,,,54,,,199
,84,,3,,377,1,49,107,158,400,6,,,,,,,,,,,66,,,86
,84,,4,,902,0,102,251,363,850,9,,,,,,,,,,,114,,,240
,84,,5,,535,2,64,238,294,500,4,,,,,,,,,,,259,,,31
,84,,6,,382,1,61,156,190,400,2,,,,,,,,,,,77,,,111
,84,,7,,625,4,71,187,240,600,5,,,,,,,,,,,137,,,98
,84,,8,,462,1,92,170,230,500,0,,,,,,,,,,,114,,,116
,84,,9,,665,3,100,205,257,650,9,,,,,,,,,,,128,,,120
,84,,10,,455,0,92,183,216,450,5,,,,,,,,,,,98,,,113
,84,,11,,646,0,60,217,268,600,1,,,,,,,,,,,128,,,139
,84,,12,,1030,0,85,367,484,1000,16,,,,,,,,,,,240,,,228
,84,,13,,376,3,50,164,198,400,0,,,,,,,,,,,98,,,100
,84,,14,,549,1,41,188,252,500,3,,,,,,,,,,,93,,,156
,84,,15,,344,0,60,123,149,350,2,,,,,,,,,,,75,,,72
,84,,16,,346,0,56,124,155,350,2,,,,,,,,,,,85,,,68
,84,,17,,641,0,87,232,290,600,11,,,,,,,,,,,136,,,143
,84,,18,,1170,0,265,497,559,1100,11,,,,,,,,,,,263,,,285
,84,,19,,782,3,143,290,373,750,3,,,,,,,,,,,137,,,233
,84,,20,,225,3,45,104,131,250,3,,,,,,,,,,,56,,,72
,84,,21,,296,1,74,133,162,300,4,,,,,,,,,,,45,,,113
,84,,22,,255,2,38,95,100,250,1,,,,,,,,,,,27,,,72
,84,,23,,774,0,55,151,220,750,11,,,,,,,,,,,34,,,175
,84,,24,,542,0,140,254,296,500,5,,,,,,,,,,,100,,,191
,84,,25,,400,0,50,155,170,400,1,,,,,,,,,,,55,,,114
,84,,26,,460,1,70,170,195,500,3,,,,,,,,,,,27,,,165
,84,,27,,424,0,49,141,177,450,13,,,,,,,,,,,48,,,116
,84,,28,,320,0,48,108,121,350,1,,,,,,,,,,,68,,,52
,84,,29,,245,0,49,94,108,250,2,,,,,,,,,,,42,,,64
,84,,30,,194,1,54,90,109,200,3,,,,,,,,,,,26,,,80
,84,,31,,533,0,58,144,197,500,4,,,,,,,,,,,112,,,81
,84,,32,,626,0,55,148,221,600,3,,,,,,,,,,,34,,,184
,84,,33,,317,0,68,122,155,350,2,,,,,,,,,,,45,,,108
,84,,34,,177,2,31,46,66,200,0,,,,,,,,,,,14,,,52
,84,,35,,238,1,21,74,82,250,1,,,,,,,,,,,23,,,58
,84,,36,,405,1,112,226,245,450,1,,,,,,,,,,,32,,,211
,84,,37,,431,0,52,167,214,450,1,,,,,,,,,,,55,,,158
,84,,38,,238,0,28,71,101,250,6,,,,,,,,,,,32,,,63
,84,,39,,463,0,36,150,186,500,5,,,,,,,,,,,73,,,108
,84,,40,,492,0,65,141,178,500,6,,,,,,,,,,,74,,,98
,84,,41,,537,0,86,188,202,500,4,,,,,,,,,,,94,,,104
,84,,42,,623,0,95,232,256,600,1,,,,,,,,,,,64,,,191
,84,,43,,164,1,44,93,98,200,0,,,,,,,,,,,6,,,92
,84,,44,,207,0,18,70,87,250,1,,,,,,,,,,,16,,,70
,84,,45,,272,1,29,79,129,300,3,,,,,,,,,,,40,,,86
,84,,46,,282,1,25,78,104,300,0,,,,,,,,,,,61,,,43
,84,,47,,132,2,18,51,79,150,1,,,,,,,,,,,35,,,43
,84,,48,,148,0,24,49,55,150,2,,,,,,,,,,,17,,,36
,84,,49,,393,0,70,167,203,400,4,,,,,,,,,,,79,,,120
,84,,50,,348,0,71,142,180,350,3,,,,,,,,,,,65,,,112
,84,,51,,296,0,33,109,122,300,2,,,,,,,,,,,38,,,82
,84,,52,,204,1,19,92,110,250,0,,,,,,,,,,,42,,,68
,84,,53,,258,2,32,111,129,300,0,,,,,,,,,,,28,,,101
,84,,54,,330,0,71,128,143,350,4,,,,,,,,,,,32,,,105
