region,district_id,district name,precinct_id,special precinct,possible voters,special voters,votes by 12,votes by 17,ballots signed for,num ballots,invalid votes,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,2 - European Georgia,3 - Democratic Movement - Free Georgia,5 - United National Movement,8 - Alliance of Patriots,10 - Labour,11 - National Democratic Party of Georgia,14 - Georgian Unity and Development Party,17 - Georgia,18 - Union of Georgian Traditionalists,20 - National Forum,23 - New Christian Democrats,27 - Unity - New Georgia,28 - Lord Our Righteousness,38 - Party of People,39 - Progressive Democratic Movement,41 - Georgian Dream,42 - Initiative Group
,10,,9,,1330,11,207,442,538,1200,22,516,,,,,,,40,5,133,18,2,0,,1,0,0,,5,,,0,228,84
,10,,10,,1397,9,180,392,470,1250,11,459,,,,,,,29,15,105,13,2,0,,1,0,2,,5,,,0,232,55
,10,,11,,1268,7,165,390,504,1150,12,490,,,,,,,36,7,73,27,4,0,,1,0,1,,9,,,1,218,113
,10,,12,,1205,8,167,388,478,1100,12,466,,,,,,,50,6,78,19,4,0,,0,0,3,,6,,,0,250,50
,10,,13,,1203,18,170,403,508,1100,14,494,,,,,,,34,5,82,22,1,0,,1,0,1,,16,,,0,239,93
,10,,14,,1308,8,188,471,591,1200,17,574,,,,,,,44,10,99,18,7,1,,1,1,1,,9,,,0,300,83
,10,,15,,859,10,161,324,385,800,19,366,,,,,,,36,3,47,11,2,0,,0,0,2,,6,,,1,216,42
,10,,16,,985,7,123,314,372,900,12,360,,,,,,,27,3,78,14,2,0,,2,0,0,,4,,,0,160,70
,10,,17,,1091,9,172,361,431,1000,13,416,,,,,,,47,0,87,13,7,1,,0,0,0,,9,,,1,186,65
,10,,18,,994,9,162,363,440,900,14,425,,,,,,,38,5,93,16,6,1,,0,0,3,,4,,,0,181,78
,10,,19,,1374,10,208,414,507,1250,14,493,,,,,,,51,8,90,16,1,1,,0,0,2,,4,,,0,225,95
,10,,20,,1325,8,162,321,400,1200,9,391,,,,,,,18,5,73,22,10,0,,0,0,0,,5,,,0,203,55
,10,,21,,1271,5,186,408,527,1200,10,517,,,,,,,40,8,115,16,6,0,,0,0,0,,6,,,0,215,111
,10,,22,,1140,7,224,404,484,1050,9,474,,,,,,,45,5,107,18,5,0,,1,0,0,,6,,,0,205,82
,10,,23,,1296,8,144,308,392,1200,6,385,,,,,,,49,2,82,21,7,0,,0,0,3,,2,,,0,182,37
,10,,24,,1369,6,187,411,478,1300,12,466,,,,,,,18,7,104,12,6,0,,0,1,0,,6,,,2,241,69
,10,,25,,1251,7,146,380,480,1150,9,471,,,,,,,41,3,91,22,6,0,,0,0,0,,10,,,0,205,93
,10,,26,,956,13,111,287,339,850,8,331,,,,,,,23,7,77,14,1,0,,1,1,4,,12,,,1,142,48
,10,,27,,887,9,144,288,359,800,9,350,,,,,,,21,7,76,10,2,0,,0,1,5,,3,,,1,146,78
,10,,28,,1402,6,185,421,538,1300,12,526,,,,,,,41,9,130,21,3,0,,0,0,1,,17,,,0,243,61
,10,,29,,1426,10,236,517,665,1350,25,640,,,,,,,44,7,104,17,9,0,,0,0,2,,14,,,1,307,135
,10,,30,,1322,7,162,419,516,1200,11,504,,,,,,,39,4,101,17,4,0,,1,0,2,,10,,,0,242,84
,10,,31,,1345,8,232,454,563,1250,9,554,,,,,,,19,14,133,24,3,0,,1,0,0,,25,,,1,251,83
,10,,32,,1272,9,181,406,485,1150,11,474,,,,,,,33,4,86,22,7,1,,0,0,1,,10,,,0,227,83
,10,,33,,1110,7,161,383,464,1000,14,450,,,,,,,41,5,92,14,7,0,,0,0,4,,10,,,2,211,64
,10,,34,,1266,10,155,387,467,1150,14,453,,,,,,,30,5,83,13,4,0,,0,0,0,,10,,,1,232,75
,10,,35,,1300,7,171,341,426,1200,15,411,,,,,,,38,7,86,13,2,1,,1,0,4,,6,,,1,174,78
,10,,36,,1223,8,140,348,436,1100,8,428,,,,,,,47,3,83,21,4,0,,1,0,1,,7,,,0,193,68
,10,,37,,1236,10,185,400,480,1150,11,468,,,,,,,34,7,93,11,1,0,,0,0,0,,6,,,0,211,105
,10,,38,,1147,9,224,404,474,1050,12,460,,,,,,,52,6,89,16,7,0,,0,0,1,,5,,,0,225,59
,10,,39,,1430,9,214,449,600,1350,10,578,,,,,,,38,4,99,26,1,2,,0,0,3,,12,,,0,304,89
,10,,40,,1505,3,217,482,565,1400,14,551,,,,,,,54,10,142,10,6,0,,1,0,0,,5,,,6,263,54
,10,,41,,1352,4,178,416,515,1250,16,499,,,,,,,41,11,137,9,9,0,,1,0,0,,6,,,0,245,40
,10,,42,,1097,6,196,375,480,1000,14,466,,,,,,,57,8,92,11,4,1,,3,0,0,,9,,,0,211,70
,10,,43,,1157,10,173,375,462,1050,13,449,,,,,,,48,5,79,18,6,1,,1,0,4,,10,,,1,214,62
,10,,44,,1055,9,178,359,457,950,14,442,,,,,,,64,9,75,13,3,1,,2,0,1,,13,,,0,199,62
,10,,45,,1433,10,206,410,548,1300,9,530,,,,,,,68,8,122,14,11,1,,0,0,1,,8,,,0,212,85
,10,,46,,1303,9,141,376,454,1200,14,440,,,,,,,30,11,111,9,5,0,,1,0,1,,14,,,0,174,84
,10,,47,,1234,7,188,382,488,1150,10,478,,,,,,,61,10,89,15,8,0,,1,0,2,,11,,,1,205,75
,10,,48,,1300,10,192,402,506,1200,12,493,,,,,,,49,3,97,20,7,1,,0,0,0,,8,,,0,210,98
,10,,49,,1289,8,196,433,533,1200,16,517,,,,,,,37,5,104,17,9,0,,0,0,1,,6,,,0,232,106
,10,,50,,1345,8,221,514,626,1250,10,614,,,,,,,61,5,159,22,8,0,,0,0,0,,5,,,0,258,96
,10,,51,,1066,10,169,392,481,950,8,473,,,,,,,42,7,106,14,7,1,,1,0,0,,5,,,0,213,77
,10,,52,,1059,7,172,361,441,950,11,430,,,,,,,55,1,68,11,6,0,,1,2,0,,4,,,0,225,57
,10,,53,,1441,7,238,458,603,1350,18,584,,,,,,,52,5,98,23,10,1,,0,1,4,,5,,,0,298,87
,10,,54,,1230,372,151,293,475,1550,23,452,,,,,,,32,7,103,17,6,0,,0,0,1,,4,,,0,224,58
,10,,55,,1427,10,233,457,554,1300,15,539,,,,,,,60,5,115,18,6,0,,0,0,1,,7,,,0,246,81
,10,,56,,1431,7,201,398,497,1300,13,484,,,,,,,63,10,121,11,8,1,,0,0,0,,10,,,2,194,64
,10,,57,,1189,9,184,366,441,1050,13,428,,,,,,,46,6,96,12,5,0,,0,1,2,,9,,,1,172,78
,10,,58,,1329,203,205,468,761,1400,13,740,,,,,,,44,10,128,17,10,0,,0,1,2,,4,,,2,403,119
,10,,59,,1179,7,169,345,451,1100,8,443,,,,,,,47,8,86,11,7,0,,0,0,3,,7,,,0,188,86
,10,,60,,1199,6,200,372,465,1100,16,449,,,,,,,55,8,84,11,11,0,,0,0,0,,8,,,1,185,86
,10,,61,,1245,8,195,373,461,1150,17,444,,,,,,,38,7,87,19,8,0,,1,0,0,,3,,,0,222,59
,10,,62,,1173,9,208,438,524,1050,18,506,,,,,,,34,5,85,22,7,0,,0,0,1,,7,,,0,261,84
,10,,63,,1419,12,264,531,646,1300,19,627,,,,,,,58,3,115,12,10,0,,0,0,5,,12,,,0,292,120
,10,,64,,1344,9,210,455,542,1250,13,529,,,,,,,43,7,114,21,7,0,,1,0,0,,6,,,0,247,83
,10,,65,,1438,10,237,503,625,1300,13,611,,,,,,,46,10,101,27,10,0,,1,0,0,,6,,,1,267,142
,10,,66,,1421,9,233,478,587,1300,12,574,,,,,,,59,2,94,20,13,0,,0,0,1,,9,,,0,258,118
,10,,67,,1463,7,217,533,656,1350,15,641,,,,,,,46,14,105,23,14,0,,0,0,2,,11,,,0,308,118
,10,,68,,1382,13,260,513,594,1250,10,573,,,,,,,55,7,120,9,7,0,,1,1,0,,7,,,1,265,100
,10,,69,,1116,11,198,379,469,1000,12,457,,,,,,,50,13,97,10,4,0,,0,0,0,,3,,,0,208,72
,10,,70,,1143,13,191,410,479,1050,7,472,,,,,,,44,5,64,13,5,0,,0,0,1,,9,,,2,236,93
,10,,72,,1433,8,230,446,548,1300,11,537,,,,,,,72,12,80,19,2,0,,1,1,0,,7,,,0,226,117
,10,,73,,1318,9,179,407,509,1200,17,492,,,,,,,50,6,114,14,6,0,,0,0,0,,8,,,0,204,90
,10,,74,,1183,7,170,364,456,1050,15,441,,,,,,,38,4,75,18,3,1,,0,0,1,,5,,,0,214,82
,10,,75,,760,8,139,280,345,700,9,335,,,,,,,28,6,51,12,1,0,,0,1,0,,4,,,0,182,50
,10,,76,,1105,9,193,405,505,1000,8,497,,,,,,,29,13,84,15,5,0,,0,1,1,,8,,,1,252,88
,10,,77,,955,7,161,348,423,850,10,413,,,,,,,58,3,90,11,3,0,,1,0,2,,4,,,1,159,81
,10,,78,,801,9,129,284,325,700,8,317,,,,,,,32,3,74,3,2,0,,0,0,3,,2,,,1,151,46
,10,,79,,1251,9,143,370,455,1150,13,442,,,,,,,32,10,90,14,10,0,,0,0,0,,6,,,1,216,63
,10,,80,,1112,10,195,408,489,1000,13,474,,,,,,,40,14,107,18,7,0,,0,0,1,,6,,,0,197,84
,10,,81,,1234,11,184,409,490,1150,16,474,,,,,,,39,3,107,20,2,1,,1,0,2,,16,,,0,198,85
,10,,82,,1077,4,166,340,403,950,13,390,,,,,,,25,9,86,15,4,0,,0,0,0,,3,,,1,197,50
,10,,83,,1124,9,174,332,393,1000,10,383,,,,,,,36,2,69,11,7,0,,0,0,0,,7,,,0,190,61
,10,,84,,1301,8,201,454,559,1200,17,541,,,,,,,69,5,114,14,5,1,,0,0,0,,4,,,0,251,78
,10,,85,,1305,5,168,337,499,1200,14,485,,,,,,,46,10,88,10,12,0,,0,0,0,,9,,,0,236,74
,10,,86,,1276,10,185,424,553,1150,16,537,,,,,,,21,11,133,17,3,0,,1,1,6,,15,,,1,234,94
,10,,87,,1247,8,228,486,609,1100,23,583,,,,,,,33,7,90,34,8,0,,3,2,0,,22,,,0,270,114
,10,,88,,1415,8,219,476,611,1300,11,596,,,,,,,29,10,110,29,8,1,,0,0,0,,12,,,0,290,107
,10,,89,,1251,9,213,425,518,1150,17,501,,,,,,,25,3,117,13,7,1,,1,0,0,,8,,,0,238,88
,10,,90,,1025,9,153,344,431,950,20,411,,,,,,,30,7,59,12,8,0,,0,0,0,,10,,,0,213,72
,10,,91,,1237,8,196,443,574,1100,22,552,,,,,,,31,9,119,25,7,0,,0,0,2,,9,,,2,248,100
,10,,92,,1214,11,169,381,482,1100,14,468,,,,,,,40,5,77,13,8,0,,1,0,2,,14,,,0,206,102
,10,,93,,1173,12,205,400,489,1050,13,476,,,,,,,33,9,87,17,5,0,,0,0,1,,8,,,1,228,87
,10,,94,,1131,8,176,445,538,1050,17,521,,,,,,,35,11,91,17,8,0,,0,0,1,,11,,,1,246,100
,10,,95,,1243,6,192,414,536,1150,7,529,,,,,,,32,14,90,18,11,0,,0,0,4,,7,,,0,265,88
,10,,96,,1004,8,198,449,532,900,11,518,,,,,,,27,5,114,19,7,1,,0,0,1,,13,,,2,226,103
,10,,97,,1367,6,185,367,470,1250,12,458,,,,,,,32,8,127,20,8,0,,0,0,0,,6,,,4,182,71
,10,,98,,1377,9,210,456,570,1250,9,561,,,,,,,58,7,78,14,7,0,,2,1,1,,6,,,0,279,108
,10,,99,,1381,7,225,448,586,1300,14,571,,,,,,,16,11,105,26,17,0,,0,1,2,,13,,,2,279,99
,10,,100,,1332,8,184,436,563,1250,14,546,,,,,,,29,7,104,15,10,0,,0,0,4,,10,,,0,272,95
,10,,101,,1165,7,213,419,508,1050,16,492,,,,,,,46,5,76,10,8,0,,1,0,0,,16,,,0,257,73
,10,,102,,1222,6,180,410,504,1100,15,487,,,,,,,29,3,69,15,4,1,,0,1,0,,11,,,1,260,93
,10,,103,,1107,9,192,383,472,1000,8,464,,,,,,,36,15,79,18,7,0,,0,1,0,,7,,,3,243,55
,10,,104,,988,9,156,326,398,900,10,388,,,,,,,30,7,86,9,4,0,,0,0,0,,6,,,0,186,60
,10,,105,,1147,10,198,402,489,1050,16,473,,,,,,,64,6,76,18,3,0,,1,1,1,,6,,,0,217,80
,10,,106,,1167,5,174,358,428,1100,5,423,,,,,,,46,5,84,15,9,0,,0,0,0,,7,,,1,203,53
,10,,107,,754,9,127,229,284,700,7,277,,,,,,,24,3,51,10,1,1,,0,0,0,,2,,,0,145,40
,10,,108,,994,10,140,298,361,950,13,348,,,,,,,27,6,83,13,6,0,,0,1,0,,8,,,1,158,45
,10,,109,,1171,4,214,424,561,1100,15,544,,,,,,,35,8,102,23,16,0,,1,1,6,,9,,,0,284,59
,10,,110,,931,8,125,243,310,850,8,302,,,,,,,24,9,42,19,3,0,,0,0,3,,4,,,0,146,52
,10,,111,,1167,8,195,425,516,1050,13,503,,,,,,,35,15,93,22,11,0,,1,0,2,,8,,,0,217,99
,20,,1,,999,8,149,361,445,900,35,410,,,,,,,49,5,32,17,11,,,,3,,0,4,2,8,,279,
,20,,2,,969,7,202,430,492,850,19,472,,,,,,,33,5,43,22,12,,,,0,,0,2,0,2,,353,
,20,,3,,1241,131,209,389,573,1200,34,502,,,,,,,69,5,53,29,7,,,,0,,1,2,2,2,,332,
,20,,4,,1493,116,249,465,668,1500,43,557,,,,,,,68,6,87,28,17,,,,3,,3,12,1,1,,331,
,20,,5,,1236,6,279,458,569,1100,47,522,,,,,,,52,2,79,31,14,,,,0,,0,2,4,2,,336,
,20,,6,,839,11,142,296,366,750,34,332,,,,,,,36,11,42,20,9,,,,0,,1,3,0,0,,210,
,20,,7,,1428,10,270,542,639,1250,40,599,,,,,,,113,9,61,28,14,,,,0,,0,3,7,0,,364,
,20,,8,,1344,8,187,443,570,1200,31,539,,,,,,,74,7,67,58,10,,,,1,,0,6,4,6,,306,
,20,,9,,1415,9,261,509,617,1300,45,572,,,,,,,89,1,103,36,10,,,,0,,0,5,4,2,,322,
,20,,10,,1344,10,178,432,536,1200,32,504,,,,,,,64,6,59,29,14,,,,1,,0,3,7,1,,320,
,20,,11,,1167,9,200,443,533,1000,37,496,,,,,,,50,8,74,20,10,,,,0,,4,3,3,5,,319,
,20,,12,,1436,8,189,416,499,1300,34,465,,,,,,,67,4,97,33,18,,,,0,,0,5,4,2,,235,
,20,,13,,1450,7,166,313,392,1300,20,372,,,,,,,78,10,82,19,17,,,,0,,1,4,3,1,,157,
,20,,14,,1171,9,186,365,448,1050,22,426,,,,,,,80,8,71,19,12,,,,0,,1,2,2,2,,229,
,20,,15,,1354,13,179,420,508,1200,21,486,,,,,,,87,2,88,27,18,,,,0,,0,3,5,2,,254,
,20,,16,,1540,8,281,518,635,1400,27,608,,,,,,,61,9,160,46,7,,,,1,,0,9,9,2,,304,
,20,,17,,1622,8,296,568,698,1450,24,674,,,,,,,103,4,181,42,14,,,,0,,1,15,1,2,,311,
,20,,18,,1557,7,257,545,705,1400,38,667,,,,,,,68,20,169,43,25,,,,0,,0,7,2,4,,329,
,20,,19,,1455,4,220,466,547,1300,33,514,,,,,,,69,4,99,27,20,,,,0,,1,7,4,5,,278,
,20,,20,,1341,6,179,416,485,1200,22,463,,,,,,,55,5,86,19,12,,,,2,,0,5,1,1,,277,
,20,,21,,1472,4,162,438,537,1350,34,503,,,,,,,57,5,101,27,16,,,,1,,1,4,6,1,,284,
,20,,22,,974,6,150,324,375,850,25,350,,,,,,,34,3,82,21,7,,,,0,,0,1,2,3,,197,
,20,,23,,1170,10,163,339,419,1050,30,389,,,,,,,69,11,75,18,14,,,,1,,0,5,7,1,,188,
,20,,24,,1520,8,230,451,555,1400,32,522,,,,,,,95,5,137,18,19,,,,1,,0,1,2,17,,227,
,20,,25,,1200,7,185,368,444,1100,33,411,,,,,,,81,3,87,22,17,,,,0,,1,5,1,2,,192,
,20,,26,,1119,7,190,338,408,1000,26,382,,,,,,,67,7,89,15,14,,,,0,,0,4,2,3,,181,
,20,,27,,1043,7,150,302,359,900,27,332,,,,,,,30,4,76,27,17,,,,0,,0,1,12,0,,165,
,20,,28,,1138,7,218,425,508,1000,31,477,,,,,,,56,10,133,25,16,,,,1,,1,5,3,2,,225,
,20,,29,,1524,7,233,481,600,1350,40,559,,,,,,,113,9,127,36,23,,,,3,,2,6,2,6,,232,
,20,,30,,1059,10,139,314,400,950,25,373,,,,,,,53,7,111,23,16,,,,0,,0,3,0,3,,157,
,20,,31,,1026,8,160,301,397,900,15,382,,,,,,,37,8,113,23,12,,,,0,,0,6,2,2,,179,
,20,,32,,1385,9,195,413,538,1250,22,516,,,,,,,84,12,160,25,21,,,,2,,0,4,1,1,,206,
,20,,33,,1468,8,248,442,553,1300,27,526,,,,,,,77,8,118,31,12,,,,1,,0,4,2,5,,268,
,20,,34,,1204,10,184,346,452,1050,26,426,,,,,,,89,7,104,19,29,,,,0,,0,10,1,2,,165,
,20,,35,,1280,6,164,343,440,1150,27,413,,,,,,,64,3,104,14,26,,,,2,,0,1,1,6,,192,
,20,,36,,1320,7,197,435,561,1150,46,515,,,,,,,76,8,100,30,17,,,,0,,2,5,1,6,,270,
,20,,37,,939,7,135,270,344,850,22,322,,,,,,,36,6,100,24,12,,,,1,,0,6,2,1,,134,
,20,,38,,920,9,192,356,438,850,35,403,,,,,,,51,12,71,29,13,,,,0,,0,8,0,6,,213,
,20,,39,,1402,9,226,437,544,1250,33,511,,,,,,,70,16,134,32,17,,,,0,,1,3,6,5,,227,
,20,,40,,1283,4,230,468,558,1150,32,526,,,,,,,52,10,95,38,16,,,,2,,0,3,10,2,,298,
,20,,41,,1319,7,151,473,572,1250,23,501,,,,,,,64,3,89,27,11,,,,0,,3,12,2,9,,281,
,20,,42,,1237,6,169,372,462,1100,21,439,,,,,,,49,6,70,36,12,,,,0,,0,5,3,11,,247,
,20,,43,,1043,8,160,322,394,950,29,365,,,,,,,52,9,67,20,13,,,,0,,2,3,1,6,,192,
,20,,44,,845,12,133,300,353,750,10,343,,,,,,,34,6,51,35,10,,,,2,,0,5,0,12,,188,
,20,,45,,1211,88,200,370,437,1100,11,354,,,,,,,46,3,96,22,11,,,,1,,0,7,2,8,,158,
,20,,46,,1255,10,176,380,469,1100,24,445,,,,,,,80,6,85,21,11,,,,2,,1,6,1,21,,211,
,20,,47,,1244,5,155,355,450,1100,29,420,,,,,,,61,8,59,30,11,,,,2,,1,3,4,27,,214,
,20,,48,,1474,8,207,418,487,1300,29,458,,,,,,,39,11,116,45,10,,,,0,,1,4,1,7,,224,
,20,,49,,1144,9,150,326,404,1000,31,371,,,,,,,52,3,61,50,9,,,,1,,0,4,2,17,,172,
,20,,50,,1412,7,146,333,440,1250,35,405,,,,,,,49,10,105,30,18,,,,3,,1,7,2,12,,168,
,20,,51,,1200,4,140,352,425,1050,21,404,,,,,,,69,13,77,13,3,,,,1,,1,4,3,4,,216,
,20,,52,,1183,7,195,374,458,1050,29,429,,,,,,,38,4,70,29,14,,,,0,,0,3,1,2,,268,
,20,,53,,1028,8,140,280,351,900,28,323,,,,,,,44,3,75,21,16,,,,1,,0,4,1,3,,155,
,20,,54,,1313,10,194,379,468,1200,24,444,,,,,,,50,8,117,28,11,,,,0,,0,5,1,2,,222,
,20,,55,,1616,9,239,485,592,1450,37,555,,,,,,,49,19,118,21,27,,,,1,,1,12,4,6,,297,
,20,,56,,1348,5,200,424,542,1250,43,499,,,,,,,50,8,97,24,15,,,,3,,0,3,3,7,,289,
,20,,57,,885,142,230,396,459,900,26,414,,,,,,,19,8,66,20,11,,,,2,,1,2,2,6,,277,
,20,,58,,1225,10,196,455,496,1100,29,467,,,,,,,81,8,76,33,9,,,,0,,1,4,2,1,,252,
,20,,59,,1376,6,177,377,449,1200,29,419,,,,,,,68,9,88,16,23,,,,0,,2,3,1,4,,205,
,20,,60,,1034,7,178,286,340,900,28,306,,,,,,,43,11,62,18,1,,,,0,,0,4,4,2,,161,
,20,,61,,1277,8,176,388,488,1150,44,444,,,,,,,73,7,79,23,18,,,,1,,3,6,1,4,,229,
,20,,62,,1223,8,145,320,408,1100,32,376,,,,,,,51,4,79,32,15,,,,2,,0,3,4,2,,184,
,20,,63,,1251,10,148,347,421,1100,25,392,,,,,,,65,10,61,24,6,,,,0,,0,4,4,4,,214,
,20,,64,,1158,9,138,264,338,1050,19,318,,,,,,,42,5,67,15,10,,,,0,,0,4,4,2,,169,
,20,,65,,1466,4,191,425,525,1350,29,495,,,,,,,79,10,135,29,24,,,,0,,0,4,5,3,,206,
,20,,66,,1236,9,201,385,485,1100,36,449,,,,,,,49,5,85,23,13,,,,0,,1,4,1,5,,263,
,20,,67,,1441,7,170,370,466,1300,33,433,,,,,,,60,7,63,37,18,,,,3,,0,4,6,3,,232,
,20,,68,,1145,4,170,362,450,1000,26,424,,,,,,,31,17,101,27,13,,,,0,,1,3,1,1,,229,
,20,,69,,1329,8,166,383,461,1200,20,438,,,,,,,70,11,92,27,15,,,,1,,0,7,5,2,,208,
,20,,70,,1322,10,158,346,433,1150,26,406,,,,,,,62,36,82,24,15,,,,0,,0,4,2,3,,178,
,20,,71,,945,8,177,354,418,850,28,390,,,,,,,48,13,106,21,10,,,,0,,1,5,3,2,,181,
,20,,72,,1244,7,174,364,446,1100,30,416,,,,,,,44,17,102,21,16,,,,0,,2,5,2,3,,204,
,20,,73,,1144,8,171,374,466,1000,30,435,,,,,,,47,8,77,17,29,,,,0,,1,7,2,6,,241,
,20,,74,,1057,4,155,339,451,950,31,420,,,,,,,41,13,92,19,11,,,,3,,2,5,4,2,,228,
,20,,75,,1351,6,183,401,495,1200,39,455,,,,,,,48,18,84,44,11,,,,2,,0,1,4,5,,238,
,20,,76,,1343,4,163,402,520,1200,40,480,,,,,,,45,11,91,33,15,,,,0,,1,9,3,4,,268,
,20,,77,,1311,4,252,405,505,1150,51,454,,,,,,,48,51,61,22,12,,,,0,,0,2,5,2,,251,
,20,,78,,1272,8,197,431,521,1150,45,476,,,,,,,53,14,83,38,13,,,,1,,1,5,1,2,,265,
,20,,79,,1326,10,207,444,551,1200,40,511,,,,,,,52,15,74,28,18,,,,0,,0,5,1,3,,315,
,20,,80,,729,11,104,226,290,600,22,245,,,,,,,20,3,58,23,10,,,,0,,0,3,4,2,,122,
,20,,81,,1343,8,211,422,526,1200,38,488,,,,,,,61,13,64,23,7,,,,1,,0,8,7,1,,303,
,20,,82,,786,10,109,270,334,700,16,318,,,,,,,27,8,51,24,8,,,,1,,1,3,1,1,,193,
,20,,83,,1309,7,181,442,545,1200,37,508,,,,,,,45,17,83,21,20,,,,0,,0,4,2,2,,314,
,20,,84,,994,6,147,306,396,900,16,380,,,,,,,37,9,67,16,13,,,,1,,1,4,0,0,,232,
,59,,1,,923,3,174,284,366,800,16,350,,,,,,,26,17,103,29,8,,,,,3,,0,,,,164,
,59,,2,,1323,6,181,320,428,1200,21,407,,,,,,,36,32,110,21,14,,,,,2,,1,,,,191,
,59,,3,,1341,4,162,323,390,1150,16,374,,,,,,,33,36,114,17,11,,,,,6,,5,,,,152,
,59,,4,,1152,7,159,290,381,1000,18,363,,,,,,,28,18,86,7,7,,,,,6,,10,,,,201,
,59,,5,,1334,3,153,308,389,1200,19,370,,,,,,,33,33,91,13,5,,,,,2,,1,,,,192,
,59,,6,,1091,6,144,313,412,950,19,393,,,,,,,21,28,108,9,9,,,,,2,,4,,,,212,
,59,,7,,1190,6,144,300,376,1050,10,366,,,,,,,30,26,114,12,3,,,,,7,,6,,,,168,
,59,,8,,1315,7,161,309,411,1100,12,399,,,,,,,38,33,83,11,8,,,,,2,,2,,,,222,
,59,,9,,1180,7,167,354,414,1050,16,398,,,,,,,28,29,130,16,11,,,,,3,,4,,,,177,
,59,,10,,807,10,138,233,282,700,8,274,,,,,,,19,17,61,9,2,,,,,2,,3,,,,161,
,59,,11,,1053,10,106,260,368,900,13,355,,,,,,,37,22,95,19,5,,,,,6,,8,,,,163,
,59,,12,,1288,6,179,442,518,1150,18,500,,,,,,,28,25,120,32,9,,,,,3,,15,,,,268,
,59,,13,,1302,10,182,340,445,1150,26,419,,,,,,,23,27,122,20,8,,,,,3,,5,,,,211,
,59,,14,,1417,7,212,530,624,1250,20,603,,,,,,,39,36,150,14,4,,,,,6,,9,,,,345,
,59,,15,,1243,5,168,395,519,1100,14,505,,,,,,,15,28,127,10,7,,,,,4,,0,,,,314,
,59,,16,,1477,6,206,464,618,1300,11,607,,,,,,,32,32,174,20,10,,,,,0,,4,,,,335,
,59,,17,,1277,9,187,433,523,1150,14,509,,,,,,,58,45,112,17,9,,,,,10,,2,,,,256,
,59,,18,,207,5,54,80,88,200,3,85,,,,,,,3,2,19,3,3,,,,,0,,0,,,,55,
,59,,20,,1314,6,202,364,481,1150,17,463,,,,,,,48,27,120,8,7,,,,,8,,4,,,,241,
,59,,21,,1430,5,183,438,534,1250,24,510,,,,,,,28,32,144,23,7,,,,,11,,4,,,,261,
,59,,22,,1412,7,233,503,579,1250,25,554,,,,,,,48,29,172,10,10,,,,,4,,10,,,,271,
,59,,23,,890,8,140,295,348,800,10,338,,,,,,,36,25,91,6,4,,,,,3,,2,,,,171,
,59,,24,,1408,6,165,349,469,1250,14,455,,,,,,,39,22,136,31,6,,,,,8,,5,,,,208,
,59,,25,,1380,9,178,425,547,1250,24,523,,,,,,,20,20,110,19,8,,,,,12,,7,,,,327,
,59,,26,,1202,9,150,347,460,1100,22,438,,,,,,,20,31,116,11,6,,,,,3,,6,,,,245,
,59,,27,,1248,6,189,440,509,1100,22,487,,,,,,,25,22,126,16,6,,,,,12,,5,,,,275,
,59,,28,,1249,8,179,362,463,1100,17,445,,,,,,,21,25,107,26,6,,,,,7,,4,,,,249,
,59,,29,,1162,5,177,388,484,1000,16,468,,,,,,,28,31,124,13,10,,,,,10,,9,,,,243,
,59,,30,,992,7,169,300,383,850,10,373,,,,,,,31,27,105,12,7,,,,,3,,2,,,,186,
,59,,31,,1164,0,163,347,443,1000,11,432,,,,,,,46,30,91,14,9,,,,,2,,2,,,,238,
,59,,32,,793,5,118,238,333,650,19,314,,,,,,,28,19,70,4,6,,,,,0,,1,,,,186,
