region,district_id,district name,precinct_id,special precinct,possible voters,special voters,votes by 12,votes by 17,ballots signed for,num ballots,invalid votes,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,2 - European Georgia,3 - Democratic Movement - Free Georgia,5 - United National Movement,8 - Alliance of Patriots,10 - Labour,11 - National Democratic Party of Georgia,14 - Georgian Unity and Development Party,17 - Georgia,18 - Union of Georgian Traditionalists,20 - National Forum,23 - New Christian Democrats,27 - Unity - New Georgia,28 - Lord Our Righteousness,38 - Party of People,39 - Progressive Democratic Movement,41 - Georgian Dream,42 - Initiative Group
,59,,33,,888,3,165,350,397,800,12,385,,,,,,,11,32,120,16,9,,,,,4,,2,,,,191,
,59,,34,,1280,4,195,373,449,1150,20,428,,,,,,,29,32,134,8,7,,,,,2,,3,,,,213,
,59,,35,,1347,9,209,439,521,1200,19,500,,,,,,,12,31,130,14,13,,,,,5,,14,,,,281,
,59,,36,,1256,5,159,348,415,1100,19,396,,,,,,,23,22,84,7,11,,,,,7,,2,,,,240,
,59,,37,,1393,8,183,414,494,1200,23,471,,,,,,,43,28,83,19,13,,,,,7,,6,,,,272,
,59,,38,,1459,8,189,404,480,1300,16,464,,,,,,,113,25,93,10,4,,,,,3,,3,,,,213,
,59,,39,,1389,11,209,473,522,1250,15,507,,,,,,,17,40,136,19,8,,,,,8,,4,,,,275,
,59,,40,,1478,3,172,408,539,1300,24,515,,,,,,,24,31,132,24,19,,,,,4,,2,,,,279,
,59,,41,,1280,7,182,436,540,1100,21,519,,,,,,,18,32,107,30,10,,,,,8,,2,,,,312,
,59,,42,,1364,11,200,474,563,1200,8,555,,,,,,,26,35,142,34,3,,,,,15,,7,,,,293,
,59,,43,,1377,5,136,350,462,1200,13,449,,,,,,,29,31,151,20,13,,,,,5,,4,,,,196,
,59,,44,,1437,6,192,420,504,1300,10,494,,,,,,,21,23,132,21,5,,,,,4,,4,,,,284,
,59,,45,,1153,8,177,395,461,1050,18,443,,,,,,,37,23,121,26,4,,,,,7,,5,,,,220,
,59,,46,,916,6,148,300,383,800,11,372,,,,,,,59,25,76,10,3,,,,,3,,9,,,,187,
,59,,47,,756,11,127,208,253,650,7,246,,,,,,,19,19,53,11,4,,,,,2,,0,,,,138,
,59,,48,,1514,8,161,365,462,1300,23,439,,,,,,,25,48,117,18,7,,,,,0,,3,,,,221,
,59,,49,,1003,8,145,284,366,850,13,353,,,,,,,43,15,89,10,2,,,,,6,,9,,,,179,
,59,,50,,1454,10,232,464,586,1300,24,562,,,,,,,72,51,123,13,8,,,,,7,,8,,,,280,
,59,,51,,1427,9,98,385,488,1250,18,470,,,,,,,38,25,142,13,11,,,,,7,,6,,,,228,
,59,,52,,1180,9,149,341,427,1050,14,413,,,,,,,25,30,92,7,9,,,,,8,,8,,,,234,
,59,,53,,1335,8,192,395,479,1200,13,455,,,,,,,43,30,113,10,7,,,,,4,,19,,,,229,
,59,,54,,1420,10,199,441,511,1250,14,497,,,,,,,32,26,124,17,6,,,,,4,,14,,,,274,
,59,,55,,1391,5,189,386,444,1250,12,432,,,,,,,46,26,116,12,12,,,,,3,,15,,,,202,
,59,,56,,1286,10,118,280,327,1100,7,320,,,,,,,8,22,72,5,9,,,,,11,,8,,,,185,
,59,,57,,1430,6,182,381,427,1250,17,405,,,,,,,24,35,116,10,10,,,,,5,,4,,,,201,
,59,,58,,1431,10,155,415,509,1250,30,479,,,,,,,28,30,103,10,11,,,,,4,,11,,,,282,
,59,,59,,1412,10,160,372,459,1250,13,446,,,,,,,44,31,142,10,29,,,,,1,,2,,,,187,
,59,,60,,1479,9,179,360,460,1300,16,444,,,,,,,37,22,136,12,12,,,,,4,,10,,,,211,
,59,,61,,1299,6,171,330,416,1150,17,399,,,,,,,55,16,124,7,14,,,,,1,,1,,,,181,
,59,,62,,1308,9,173,353,464,1150,13,451,,,,,,,79,42,149,11,12,,,,,1,,5,,,,152,
,59,,63,,1424,5,200,463,578,1300,22,556,,,,,,,86,51,149,12,5,,,,,1,,3,,,,249,
,59,,64,,1480,11,190,335,453,1350,20,433,,,,,,,30,96,115,13,7,,,,,7,,3,,,,162,
,59,,65,,1486,11,180,355,447,1300,16,431,,,,,,,28,54,180,14,8,,,,,4,,3,,,,140,
,59,,66,,1403,8,160,350,470,1250,13,457,,,,,,,32,90,108,7,4,,,,,3,,1,,,,212,
,59,,67,,1003,11,136,248,317,850,15,302,,,,,,,24,63,92,11,4,,,,,7,,3,,,,98,
,59,,68,,1296,6,234,402,504,1150,25,479,,,,,,,104,34,118,9,7,,,,,2,,3,,,,202,
,59,,69,,940,8,170,286,354,850,13,341,,,,,,,62,30,64,11,5,,,,,4,,1,,,,164,
,59,,70,,1099,7,186,323,387,1000,14,373,,,,,,,103,23,88,2,7,,,,,2,,2,,,,146,
,59,,71,,1233,6,160,305,397,1100,17,380,,,,,,,72,39,116,12,7,,,,,6,,2,,,,126,
,59,,72,,1136,177,209,337,548,1200,21,497,,,,,,,62,51,113,12,10,,,,,1,,4,,,,244,
,59,,73,,1445,6,205,436,524,1300,28,496,,,,,,,46,84,126,15,8,,,,,5,,0,,,,212,
,59,,74,,1282,8,229,427,508,1150,23,485,,,,,,,38,62,166,14,15,,,,,3,,5,,,,182,
,59,,76,,1288,6,168,408,533,1150,13,519,,,,,,,55,124,136,6,10,,,,,5,,11,,,,172,
,59,,77,,1441,6,222,419,553,1300,19,534,,,,,,,30,80,161,15,9,,,,,1,,9,,,,229,
,59,,78,,1327,7,147,317,413,1150,5,408,,,,,,,22,65,119,16,7,,,,,5,,3,,,,171,
,59,,79,,1412,2,213,472,546,1250,19,527,,,,,,,27,57,195,9,13,,,,,13,,13,,,,200,
,59,,80,,1219,8,194,331,396,1050,14,380,,,,,,,22,27,150,12,10,,,,,12,,3,,,,144,
,59,,81,,1305,9,180,308,371,1150,10,361,,,,,,,21,30,164,7,4,,,,,3,,4,,,,128,
,59,,82,,1107,12,161,300,400,950,16,384,,,,,,,20,25,141,7,7,,,,,2,,6,,,,176,
,59,,83,,1340,12,207,379,454,1200,15,439,,,,,,,30,27,158,6,11,,,,,10,,5,,,,192,
,59,,85,,1292,5,127,262,359,1100,9,350,,,,,,,42,27,81,10,5,,,,,9,,6,,,,170,
,59,,86,,1334,2,170,358,486,1150,18,467,,,,,,,43,31,135,21,7,,,,,2,,24,,,,204,
,59,,87,,1241,7,165,297,403,1050,11,390,,,,,,,50,20,129,12,5,,,,,0,,6,,,,168,
,59,,88,,1234,6,157,315,384,1100,13,370,,,,,,,43,18,77,7,6,,,,,3,,11,,,,205,
,59,,89,,894,8,106,237,302,750,8,293,,,,,,,16,14,63,9,5,,,,,3,,24,,,,159,
,59,,90,,1164,7,161,323,387,1000,22,365,,,,,,,88,29,79,15,5,,,,,0,,10,,,,139,
,59,,91,,1201,8,154,350,438,1050,9,429,,,,,,,36,21,86,19,7,,,,,2,,68,,,,190,
,59,,92,,450,8,64,140,169,450,10,159,,,,,,,12,9,47,9,1,,,,,3,,2,,,,76,
,59,,93,,1189,9,175,311,393,1050,25,368,,,,,,,30,16,75,12,10,,,,,2,,5,,,,218,
,59,,94,,1533,7,214,459,540,1350,23,517,,,,,,,99,20,80,8,7,,,,,3,,4,,,,296,
,59,,95,,1194,5,143,310,390,1000,10,380,,,,,,,46,17,96,13,8,,,,,4,,3,,,,193,
,59,,96,,1239,3,158,337,420,1100,9,411,,,,,,,44,31,91,16,12,,,,,1,,0,,,,216,
,59,,97,,924,12,128,257,312,800,13,299,,,,,,,73,10,62,6,11,,,,,2,,3,,,,132,
,59,,98,,1344,4,182,369,458,1150,20,438,,,,,,,49,25,97,20,11,,,,,1,,2,,,,233,
,59,,99,,1191,4,155,309,384,1050,18,366,,,,,,,80,21,93,13,7,,,,,3,,7,,,,142,
,59,,100,,998,12,136,305,364,850,11,350,,,,,,,67,24,67,10,9,,,,,3,,2,,,,168,
,59,,101,,1083,6,122,249,334,900,14,320,,,,,,,34,33,74,11,3,,,,,3,,4,,,,158,
,59,,102,,1221,10,138,338,408,1050,16,392,,,,,,,26,26,126,22,24,,,,,4,,10,,,,154,
,59,,103,,1297,7,147,351,433,1150,22,411,,,,,,,58,30,89,12,17,,,,,5,,5,,,,195,
,59,,104,,1151,6,147,339,415,1000,23,392,,,,,,,73,27,92,11,18,,,,,4,,2,,,,165,
,59,,105,,1330,6,211,396,477,1150,22,455,,,,,,,73,27,140,11,8,,,,,3,,6,,,,187,
,59,,106,,1321,3,189,391,479,1150,13,466,,,,,,,32,41,151,10,6,,,,,4,,3,,,,219,
,59,,107,,1115,9,182,338,415,1000,15,398,,,,,,,33,30,119,16,9,,,,,3,,4,,,,184,
,59,,108,,1388,6,206,382,499,1200,29,470,,,,,,,52,38,123,5,9,,,,,7,,15,,,,221,
,59,,109,,1413,8,218,387,459,1250,19,440,,,,,,,26,48,170,11,4,,,,,4,,5,,,,172,
,59,,110,,1364,4,169,359,469,1150,26,444,,,,,,,40,34,156,14,5,,,,,4,,2,,,,189,
,59,,111,,1111,9,182,362,426,1000,12,414,,,,,,,36,32,117,13,9,,,,,1,,5,,,,201,
,59,,112,,1539,7,187,390,496,1350,16,480,,,,,,,55,30,150,23,15,,,,,2,,5,,,,200,
,59,,113,,919,9,121,240,309,800,19,290,,,,,,,23,21,69,8,12,,,,,0,,1,,,,156,
,59,,114,,1095,7,120,258,328,1000,10,318,,,,,,,40,25,100,15,5,,,,,3,,2,,,,128,
,59,,115,,1269,10,100,290,371,1100,9,362,,,,,,,23,38,100,8,5,,,,,8,,7,,,,173,
,59,,116,,1328,7,139,307,423,1150,13,410,,,,,,,17,34,126,15,9,,,,,2,,1,,,,206,
,59,,117,,858,6,136,270,310,750,7,303,,,,,,,12,16,109,6,5,,,,,3,,1,,,,151,
,59,,118,,833,6,142,279,332,750,10,322,,,,,,,14,27,100,15,8,,,,,9,,7,,,,142,
,59,,119,,1514,4,211,515,601,1350,24,577,,,,,,,26,23,169,42,2,,,,,12,,1,,,,302,
,59,,120,,1351,9,195,414,543,1200,26,514,,,,,,,23,45,154,15,8,,,,,9,,8,,,,252,
,59,,121,,1146,7,128,320,406,1000,13,393,,,,,,,27,23,88,30,8,,,,,4,,2,,,,211,
,59,,122,,1434,11,193,445,538,1250,21,517,,,,,,,29,30,165,5,12,,,,,8,,4,,,,264,
,59,,123,,1295,7,164,350,486,1150,21,465,,,,,,,46,42,110,24,10,,,,,6,,9,,,,218,
,59,,124,,1415,7,127,330,445,1250,21,423,,,,,,,27,32,132,12,8,,,,,21,,4,,,,187,
,59,,125,,1454,5,191,391,477,1250,20,457,,,,,,,25,33,116,12,15,,,,,16,,5,,,,235,
,59,,126,,1523,6,188,444,558,1350,20,538,,,,,,,32,25,139,14,6,,,,,15,,13,,,,294,
,70,,1,,1426,7,245,605,688,1300,27,661,,,,,,,69,79,42,69,,,,,,,,2,,,3,397,
,70,,2,,856,8,185,366,436,800,15,421,,,,,,,61,30,24,33,,,,,,,,1,,,8,264,
,70,,3,,1131,5,211,461,561,1050,24,537,,,,,,,42,104,54,35,,,,,,,,0,,,2,300,
,70,,4,,1052,9,212,416,533,950,26,507,,,,,,,46,68,31,39,,,,,,,,2,,,4,317,
,70,,5,,1442,6,268,570,707,1350,28,679,,,,,,,101,66,26,33,,,,,,,,2,,,0,451,
,70,,7,,1476,7,269,575,687,1350,35,651,,,,,,,67,20,99,41,,,,,,,,6,,,6,412,
,70,,8,,1502,10,275,671,796,1400,24,772,,,,,,,60,233,58,88,,,,,,,,1,,,3,329,
,70,,9,,1495,4,250,636,728,1400,30,696,,,,,,,48,115,30,74,,,,,,,,5,,,1,423,
,70,,10,,1466,2,220,480,645,1350,33,612,,,,,,,90,81,73,48,,,,,,,,5,,,1,314,
,70,,11,,1477,7,258,542,695,1400,29,666,,,,,,,116,45,75,113,,,,,,,,1,,,10,306,
,70,,12,,1490,7,262,582,703,1350,36,667,,,,,,,181,27,62,75,,,,,,,,4,,,4,314,
,70,,13,,1055,9,203,460,543,1000,32,511,,,,,,,85,28,46,109,,,,,,,,3,,,2,238,
,70,,14,,1553,5,218,511,623,1400,22,601,,,,,,,84,32,70,84,,,,,,,,2,,,4,325,
,70,,15,,1502,5,250,526,646,1400,45,601,,,,,,,162,37,81,62,,,,,,,,4,,,2,253,
,70,,16,,1359,9,237,438,535,1250,24,511,,,,,,,68,33,74,42,,,,,,,,7,,,7,280,
,70,,17,,1229,11,205,527,611,1150,38,573,,,,,,,68,26,85,47,,,,,,,,3,,,3,341,
,70,,18,,1494,7,235,474,628,1400,35,593,,,,,,,65,39,173,45,,,,,,,,4,,,2,265,
,70,,19,,1493,6,223,527,667,1351,55,612,,,,,,,74,33,142,53,,,,,,,,5,,,4,301,
,70,,20,,1281,8,220,502,634,1150,40,594,,,,,,,78,23,83,51,,,,,,,,3,,,4,352,
,70,,21,,1487,7,258,491,599,1400,36,563,,,,,,,60,27,153,27,,,,,,,,2,,,2,292,
,70,,22,,456,9,53,124,149,450,10,139,,,,,,,20,4,24,8,,,,,,,,1,,,1,81,
,70,,23,,1321,7,242,537,664,1249,26,638,,,,,,,58,40,59,70,,,,,,,,0,,,4,407,
,70,,24,,1160,10,218,475,555,1050,24,529,,,,,,,82,41,71,53,,,,,,,,6,,,1,275,
,70,,25,,331,22,76,141,160,350,5,155,,,,,,,19,3,37,12,,,,,,,,1,,,1,82,
,70,,26,,1224,7,213,435,518,1100,27,491,,,,,,,76,21,76,13,,,,,,,,2,,,5,298,
,70,,27,,1136,8,233,478,562,1050,21,541,,,,,,,126,50,43,31,,,,,,,,5,,,1,285,
,70,,28,,1483,4,241,520,655,1400,42,613,,,,,,,87,21,77,61,,,,,,,,6,,,2,359,
,70,,29,,1362,11,258,584,690,1250,53,637,,,,,,,95,37,107,87,,,,,,,,4,,,4,303,
,70,,30,,1301,11,213,468,590,1199,23,567,,,,,,,47,52,51,70,,,,,,,,1,,,8,338,
,70,,31,,1269,7,214,520,659,1150,27,618,,,,,,,57,28,38,58,,,,,,,,2,,,5,430,
,70,,33,,1546,7,205,464,516,1450,28,487,,,,,,,60,10,94,16,,,,,,,,3,,,1,303,
,70,,34,,1378,7,124,276,330,1301,15,315,,,,,,,21,11,116,7,,,,,,,,2,,,1,157,
,79,,1,,1294,13,144,332,414,1200,16,398,,,,,,,37,7,78,18,10,,7,,,,,3,,0,,238,
,79,,2,,1280,11,110,364,458,1200,15,443,,,,,,,21,7,123,19,17,,4,,,,,2,,5,,245,
,79,,3,,1503,9,136,340,404,1400,17,383,,,,,,,25,3,113,18,24,,4,,,,,2,,0,,194,
,79,,4,,1435,15,110,315,417,1350,15,402,,,,,,,15,9,125,26,14,,2,,,,,0,,2,,209,
,79,,6,,1405,10,150,436,565,1300,19,546,,,,,,,20,14,97,22,20,,9,,,,,2,,3,,359,
,79,,7,,1140,10,146,369,454,1050,18,436,,,,,,,34,8,77,34,15,,9,,,,,1,,1,,257,
,79,,8,,1151,9,104,334,416,1100,22,394,,,,,,,23,11,74,21,6,,5,,,,,1,,3,,250,
,79,,9,,1292,12,144,377,472,1200,19,453,,,,,,,21,6,70,21,39,,7,,,,,3,,3,,283,
,79,,10,,1531,10,179,464,561,1450,17,544,,,,,,,27,10,115,26,20,,5,,,,,2,,6,,333,
,79,,11,,1537,5,182,450,535,1450,25,510,,,,,,,41,14,114,21,17,,5,,,,,4,,1,,293,
,79,,12,,1448,9,160,400,487,1350,19,466,,,,,,,28,6,100,22,21,,6,,,,,2,,2,,279,
,79,,13,,1525,11,183,410,525,1450,24,497,,,,,,,26,18,96,20,11,,11,,,,,4,,3,,308,
,79,,14,,1421,6,174,446,538,1350,22,516,,,,,,,21,12,117,38,16,,5,,,,,1,,5,,301,
,79,,15,,1546,8,195,451,538,1450,26,511,,,,,,,31,7,144,17,21,,7,,,,,2,,2,,280,
,79,,16,,1504,11,229,553,661,1450,23,624,,,,,,,38,11,105,31,22,,7,,,,,4,,1,,405,
,79,,17,,1512,11,203,464,550,1450,29,521,,,,,,,52,3,123,25,22,,9,,,,,2,,4,,281,
,79,,18,,1569,6,198,437,531,1500,16,515,,,,,,,33,19,121,35,26,,3,,,,,3,,0,,275,
,79,,19,,1452,10,160,416,532,1350,19,513,,,,,,,35,10,129,26,24,,7,,,,,4,,1,,277,
,79,,20,,1560,6,172,429,519,1450,23,495,,,,,,,22,8,135,33,14,,9,,,,,9,,2,,263,
,79,,21,,1562,11,196,409,528,1450,24,499,,,,,,,30,12,144,33,24,,2,,,,,11,,2,,241,
,79,,22,,1367,8,225,482,592,1300,24,569,,,,,,,36,9,152,28,14,,2,,,,,2,,2,,324,
,79,,23,,1643,4,266,515,620,1500,29,589,,,,,,,49,18,168,17,20,,7,,,,,6,,4,,300,
,79,,24,,1540,8,173,415,497,1300,16,481,,,,,,,28,15,133,22,16,,3,,,,,1,,1,,262,
,79,,25,,1452,8,185,369,454,1350,13,441,,,,,,,40,13,132,18,13,,6,,,,,3,,1,,215,
,79,,26,,1526,7,157,404,528,1400,14,513,,,,,,,35,10,190,30,16,,2,,,,,5,,0,,225,
,79,,27,,1472,8,193,399,513,1400,14,497,,,,,,,38,22,121,29,10,,4,,,,,5,,7,,261,
,79,,28,,1306,10,154,375,443,1250,15,427,,,,,,,35,8,96,12,13,,4,,,,,4,,1,,254,
,79,,29,,1449,9,142,382,489,1350,22,466,,,,,,,26,22,80,25,17,,10,,,,,4,,2,,280,
,79,,30,,1573,8,194,456,572,1500,27,537,,,,,,,27,9,113,27,17,,10,,,,,0,,0,,334,
,79,,31,,1533,7,141,335,437,1450,20,417,,,,,,,31,4,75,22,16,,4,,,,,18,,6,,241,
,79,,32,,1470,5,190,464,563,1400,19,544,,,,,,,89,2,138,37,6,,8,,,,,0,,25,,239,
,79,,33,,1542,6,192,457,559,1450,19,540,,,,,,,29,22,122,32,17,,2,,,,,4,,4,,308,
,79,,34,,1523,7,145,357,464,1450,13,448,,,,,,,23,20,117,17,14,,2,,,,,3,,2,,250,
,79,,35,,1484,8,169,402,518,1400,23,490,,,,,,,35,14,115,24,18,,1,,,,,4,,7,,272,
,79,,36,,1352,8,147,354,456,1250,17,439,,,,,,,26,4,121,29,21,,1,,,,,1,,6,,230,
,79,,37,,1441,8,157,386,481,1350,22,459,,,,,,,49,4,88,34,19,,5,,,,,8,,3,,249,
,79,,38,,1562,7,168,430,551,1500,24,527,,,,,,,42,11,86,27,19,,7,,,,,1,,3,,331,
,79,,39,,1469,9,162,365,470,1350,18,452,,,,,,,26,9,118,26,17,,3,,,,,2,,1,,250,
,79,,40,,1528,8,238,494,602,1450,23,577,,,,,,,45,13,154,65,11,,1,,,,,6,,2,,280,
,79,,41,,1187,7,155,362,436,1100,15,421,,,,,,,16,5,89,67,26,,1,,,,,1,,5,,211,
,79,,42,,1471,8,223,480,597,1400,18,578,,,,,,,20,13,175,48,17,,0,,,,,7,,2,,296,
,79,,43,,1184,6,165,381,449,1100,16,433,,,,,,,27,6,130,23,8,,4,,,,,1,,0,,234,
,79,,44,,1567,9,172,364,465,1450,13,451,,,,,,,48,6,118,36,10,,6,,,,,3,,4,,220,
,79,,45,,1397,3,222,459,545,1300,22,523,,,,,,,25,5,137,51,12,,7,,,,,3,,0,,283,
,79,,46,,1492,8,171,399,511,1400,23,487,,,,,,,17,6,118,23,16,,4,,,,,3,,3,,297,
,79,,47,,1261,9,152,361,456,1200,13,441,,,,,,,27,9,93,23,29,,2,,,,,3,,0,,255,
,79,,48,,1488,7,141,322,412,1400,16,396,,,,,,,25,6,92,20,11,,3,,,,,3,,0,,236,
,79,,49,,1485,12,147,424,546,1400,17,529,,,,,,,22,4,114,26,21,,6,,,,,5,,4,,327,
,79,,50,,1583,5,209,435,586,1500,24,562,,,,,,,76,9,140,25,8,,4,,,,,1,,1,,298,
,79,,51,,1376,9,128,382,474,1250,20,454,,,,,,,25,5,121,19,18,,9,,,,,3,,4,,250,
,79,,52,,1438,12,200,465,574,1350,27,547,,,,,,,20,13,80,36,9,,18,,,,,3,,3,,365,
,79,,53,,1407,9,234,465,541,1300,18,523,,,,,,,18,9,115,27,22,,12,,,,,4,,1,,315,
,79,,54,,1573,12,195,553,677,1500,23,654,,,,,,,67,24,163,29,19,,8,,,,,4,,3,,337,
,79,,55,,1427,9,198,418,492,1300,23,467,,,,,,,24,12,126,19,20,,4,,,,,6,,1,,255,
,79,,56,,1406,8,187,411,537,1300,24,510,,,,,,,46,12,108,24,17,,6,,,,,6,,3,,288,
,79,,57,,1469,6,194,455,560,1400,28,529,,,,,,,34,10,132,35,19,,6,,,,,2,,3,,288,
,79,,58,,1462,6,193,440,526,1400,20,506,,,,,,,26,7,132,30,15,,10,,,,,8,,1,,277,
,79,,59,,1413,7,182,430,518,1350,5,513,,,,,,,15,10,145,101,4,,2,,,,,3,,2,,231,
,79,,60,,1439,8,174,415,520,1350,22,492,,,,,,,20,3,141,12,12,,4,,,,,1,,1,,298,
,79,,61,,1265,11,143,305,375,1200,7,368,,,,,,,33,7,105,21,12,,1,,,,,4,,0,,185,
,79,,62,,1426,12,177,380,454,1350,15,437,,,,,,,22,3,108,24,14,,5,,,,,5,,2,,254,
,79,,63,,1451,8,149,387,492,1350,29,463,,,,,,,20,12,89,24,8,,5,,,,,6,,1,,298,
,79,,64,,1527,9,121,330,407,1450,11,396,,,,,,,22,13,79,27,10,,5,,,,,1,,4,,235,
,79,,65,,1535,9,212,551,643,1450,19,623,,,,,,,39,21,116,26,29,,7,,,,,4,,1,,380,
,79,,66,,1125,11,93,284,357,1050,7,350,,,,,,,24,12,80,10,12,,6,,,,,1,,1,,204,
,79,,67,,1454,7,228,444,538,1350,24,514,,,,,,,24,6,129,50,15,,4,,,,,6,,3,,277,
,79,,68,,1556,9,195,502,626,1450,21,605,,,,,,,38,14,155,30,25,,4,,,,,5,,3,,331,
,79,,69,,1051,9,181,343,400,1000,17,383,,,,,,,25,6,85,19,13,,7,,,,,10,,2,,216,
,79,,70,,718,11,100,230,282,650,12,269,,,,,,,10,7,47,12,7,,2,,,,,2,,0,,182,
,79,,71,,1071,6,141,318,383,1000,13,370,,,,,,,26,18,82,31,16,,5,,,,,4,,3,,185,
,79,,72,,1123,8,107,286,381,1050,10,371,,,,,,,26,8,97,21,7,,2,,,,,1,,2,,207,
,79,,73,,1509,6,156,408,497,1400,16,480,,,,,,,24,8,93,15,10,,7,,,,,2,,2,,319,
,79,,74,,1089,10,117,284,342,1000,29,313,,,,,,,13,6,82,23,15,,3,,,,,2,,1,,168,
,79,,75,,1127,9,148,291,381,1050,13,368,,,,,,,10,10,75,22,9,,4,,,,,1,,1,,236,
,79,,76,,1414,10,160,407,494,1300,13,479,,,,,,,25,10,100,34,19,,1,,,,,3,,0,,287,
,79,,77,,1353,9,180,444,560,1250,27,531,,,,,,,15,6,132,48,27,,9,,,,,2,,2,,290,
,79,,78,,1013,7,160,386,450,950,19,429,,,,,,,44,20,83,31,7,,6,,,,,4,,1,,233,
,79,,79,,1273,6,152,422,576,1200,20,556,,,,,,,12,11,109,46,26,,7,,,,,4,,1,,340,
,79,,81,,1101,7,164,347,426,1050,16,408,,,,,,,11,13,76,40,17,,1,,,,,2,,2,,246,
,79,,82,,673,76,83,240,376,750,11,342,,,,,,,23,4,58,20,8,,3,,,,,3,,0,,223,
,79,,83,,910,7,144,315,379,850,20,359,,,,,,,11,28,38,17,5,,0,,,,,2,,0,,258,
,79,,84,,1045,7,116,280,362,1000,5,357,,,,,,,15,13,84,27,11,,3,,,,,3,,0,,201,
,79,,85,,1283,38,221,412,561,1250,6,554,,,,,,,28,8,138,30,14,,5,,,,,3,,1,,327,
,79,,86,,979,3,161,350,453,950,8,444,,,,,,,38,9,114,20,8,,2,,,,,0,,1,,252,
,79,,87,,1455,7,200,385,513,1400,14,497,,,,,,,50,9,125,30,20,,3,,,,,2,,0,,258,
,79,,88,,1322,8,185,410,518,1250,18,497,,,,,,,11,12,195,29,27,,2,,,,,2,,4,,215,
,79,,89,,1518,11,210,432,560,1450,18,542,,,,,,,35,8,177,42,13,,2,,,,,6,,0,,259,
,79,,90,,1052,10,119,292,391,1000,16,375,,,,,,,16,6,92,57,5,,4,,,,,0,,0,,195,
,79,,91,,1475,6,237,514,644,1400,24,620,,,,,,,64,21,130,42,28,,5,,,,,1,,2,,327,
,79,,92,,1511,4,290,630,770,1400,18,751,,,,,,,47,11,160,29,20,,3,,,,,2,,3,,476,
,79,,93,,947,8,158,323,412,900,9,403,,,,,,,47,11,78,26,10,,6,,,,,3,,1,,221,
,79,,94,,1544,4,271,508,644,1450,23,620,,,,,,,44,12,187,43,22,,5,,,,,3,,4,,300,
,79,,95,,1437,2,215,485,636,1350,25,611,,,,,,,27,8,126,26,6,,5,,,,,11,,0,,402,
,79,,96,,1594,1,295,518,693,1500,24,669,,,,,,,29,3,284,26,13,,0,,,,,3,,3,,308,
,79,,97,,1451,5,156,409,519,1400,12,496,,,,,,,20,15,79,49,9,,1,,,,,7,,4,,312,
,79,,98,,1371,6,204,467,580,1300,17,563,,,,,,,70,7,118,50,11,,2,,,,,3,,3,,299,
,79,,99,,1398,4,214,396,572,1300,22,548,,,,,,,66,5,131,27,7,,7,,,,,4,,1,,300,
,79,,100,,807,3,159,272,359,750,12,347,,,,,,,14,3,81,67,6,,1,,,,,3,,1,,171,
,79,,101,,802,6,95,203,263,750,2,261,,,,,,,17,6,72,18,5,,2,,,,,0,,2,,139,
,79,,102,,1404,6,98,243,290,1300,17,273,,,,,,,26,3,143,13,2,,3,,,,,0,,0,,83,
,79,,103,,1444,12,148,346,436,1350,14,422,,,,,,,39,3,126,10,9,,2,,,,,4,,2,,227,
,79,,104,,1568,8,209,497,604,1500,32,571,,,,,,,38,18,115,40,28,,5,,,,,10,,5,,312,
